# Electron neutrino-oxygen scattering cross section 5MeV-60MeV (10^-8 cm^2/GeV) #
# log(energy in GeV)       nu_e       nu_mu       nu_tau       nu_e_bar       nu_mu_bar       nu_tau_bar #

       -2.04082             0          0           0                  0          0               0
       -2.03952             0          0           0                  0          0               0
       -2.03822             0          0           0                  0          0               0
       -2.03692             0          0           0                  0          0               0
       -2.03562             0          0           0                  0          0               0
       -2.03432             0          0           0                  0          0               0
       -2.03302             0          0           0                  0          0               0
       -2.03172             0          0           0                  0          0               0
       -2.03042             0          0           0                  0          0               0
       -2.02911             0          0           0                  0          0               0
       -2.02781             0          0           0                  0          0               0
       -2.02651             0          0           0                  0          0               0
       -2.02521             0          0           0                  0          0               0
       -2.02391             0          0           0                  0          0               0
       -2.02261             0          0           0                  0          0               0
       -2.02131             0          0           0                  0          0               0
       -2.02001             0          0           0                  0          0               0
       -2.01871             0          0           0                  0          0               0
       -2.01741             0          0           0                  0          0               0
        -2.0161             0          0           0                  0          0               0
        -2.0148             0          0           0                  0          0               0
        -2.0135             0          0           0                  0          0               0
        -2.0122             0          0           0                  0          0               0
        -2.0109             0          0           0                  0          0               0
        -2.0096             0          0           0                  0          0               0
        -2.0083             0          0           0                  0          0               0
         -2.007             0          0           0                  0          0               0
        -2.0057             0          0           0                  0          0               0
        -2.0044             0          0           0                  0          0               0
       -2.00309             0          0           0                  0          0               0
       -2.00179             0          0           0                  0          0               0
       -2.00049             0          0           0                  0          0               0
       -1.99919             0          0           0                  0          0               0
       -1.99789             0          0           0                  0          0               0
       -1.99659             0          0           0                  0          0               0
       -1.99529             0          0           0                  0          0               0
       -1.99399             0          0           0                  0          0               0
       -1.99269             0          0           0                  0          0               0
       -1.99138             0          0           0                  0          0               0
       -1.99008             0          0           0                  0          0               0
       -1.98878             0          0           0                  0          0               0
       -1.98748             0          0           0                  0          0               0
       -1.98618             0          0           0                  0          0               0
       -1.98488             0          0           0                  0          0               0
       -1.98358             0          0           0                  0          0               0
       -1.98228             0          0           0                  0          0               0
       -1.98098             0          0           0                  0          0               0
       -1.97968             0          0           0                  0          0               0
       -1.97837             0          0           0                  0          0               0
       -1.97707             0          0           0                  0          0               0
       -1.97577             0          0           0                  0          0               0
       -1.97447             0          0           0                  0          0               0
       -1.97317             0          0           0                  0          0               0
       -1.97187             0          0           0                  0          0               0
       -1.97057             0          0           0                  0          0               0
       -1.96927             0          0           0                  0          0               0
       -1.96797             0          0           0                  0          0               0
       -1.96667             0          0           0                  0          0               0
       -1.96536             0          0           0                  0          0               0
       -1.96406             0          0           0                  0          0               0
       -1.96276             0          0           0                  0          0               0
       -1.96146             0          0           0                  0          0               0
       -1.96016             0          0           0                  0          0               0
       -1.95886             0          0           0                  0          0               0
       -1.95756             0          0           0                  0          0               0
       -1.95626             0          0           0                  0          0               0
       -1.95496             0          0           0                  0          0               0
       -1.95365             0          0           0                  0          0               0
       -1.95235             0          0           0                  0          0               0
       -1.95105             0          0           0                  0          0               0
       -1.94975             0          0           0                  0          0               0
       -1.94845             0          0           0                  0          0               0
       -1.94715             0          0           0                  0          0               0
       -1.94585             0          0           0                  0          0               0
       -1.94455             0          0           0                  0          0               0
       -1.94325             0          0           0                  0          0               0
       -1.94195             0          0           0                  0          0               0
       -1.94064             0          0           0                  0          0               0
       -1.93934             0          0           0                  0          0               0
       -1.93804             0          0           0                  0          0               0
       -1.93674             0          0           0                  0          0               0
       -1.93544             0          0           0                  0          0               0
       -1.93414             0          0           0                  0          0               0
       -1.93284             0          0           0                  0          0               0
       -1.93154             0          0           0                  0          0               0
       -1.93024             0          0           0                  0          0               0
       -1.92894             0          0           0                  0          0               0
       -1.92763             0          0           0                  0          0               0
       -1.92633             0          0           0                  0          0               0
       -1.92503             0          0           0                  0          0               0
       -1.92373             0          0           0                  0          0               0
       -1.92243             0          0           0                  0          0               0
       -1.92113             0          0           0                  0          0               0
       -1.91983             0          0           0                  0          0               0
       -1.91853             0          0           0                  0          0               0
       -1.91723             0          0           0                  0          0               0
       -1.91593             0          0           0                  0          0               0
       -1.91462             0          0           0                  0          0               0
       -1.91332             0          0           0                  0          0               0
       -1.91202             0          0           0                  0          0               0
       -1.91072             0          0           0                  0          0               0
       -1.90942             0          0           0                  0          0               0
       -1.90812             0          0           0                  0          0               0
       -1.90682             0          0           0                  0          0               0
       -1.90552             0          0           0                  0          0               0
       -1.90422             0          0           0                  0          0               0
       -1.90291             0          0           0                  0          0               0
       -1.90161             0          0           0                  0          0               0
       -1.90031             0          0           0                  0          0               0
       -1.89901             0          0           0                  0          0               0
       -1.89771             0          0           0                  0          0               0
       -1.89641             0          0           0                  0          0               0
       -1.89511             0          0           0                  0          0               0
       -1.89381             0          0           0                  0          0               0
       -1.89251             0          0           0                  0          0               0
       -1.89121             0          0           0                  0          0               0
        -1.8899             0          0           0                  0          0               0
        -1.8886             0          0           0                  0          0               0
        -1.8873             0          0           0                  0          0               0
         -1.886             0          0           0                  0          0               0
        -1.8847             0          0           0                  0          0               0
        -1.8834             0          0           0                  0          0               0
        -1.8821             0          0           0                  0          0               0
        -1.8808             0          0           0                  0          0               0
        -1.8795             0          0           0                  0          0               0
        -1.8782             0          0           0                  0          0               0
       -1.87689             0          0           0                  0          0               0
       -1.87559             0          0           0                  0          0               0
       -1.87429             0          0           0                  0          0               0
       -1.87299             0          0           0                  0          0               0
       -1.87169             0          0           0                  0          0               0
       -1.87039             0          0           0                  0          0               0
       -1.86909             0          0           0                  0          0               0
       -1.86779             0          0           0                  0          0               0
       -1.86649             0          0           0                  0          0               0
       -1.86518             0          0           0                  0          0               0
       -1.86388             0          0           0                  0          0               0
       -1.86258             0          0           0                  0          0               0
       -1.86128             0          0           0                  0          0               0
       -1.85998             0          0           0                  0          0               0
       -1.85868             0          0           0                  0          0               0
       -1.85738             0          0           0                  0          0               0
       -1.85608             0          0           0                  0          0               0
       -1.85478             0          0           0                  0          0               0
       -1.85348             0          0           0                  0          0               0
       -1.85217             0          0           0                  0          0               0
       -1.85087             0          0           0                  0          0               0
       -1.84957             0          0           0                  0          0               0
       -1.84827             0          0           0                  0          0               0
       -1.84697             0          0           0                  0          0               0
       -1.84567             0          0           0                  0          0               0
       -1.84437             0          0           0                  0          0               0
       -1.84307             0          0           0                  0          0               0
       -1.84177             0          0           0                  0          0               0
       -1.84047             0          0           0                  0          0               0
       -1.83916             0          0           0                  0          0               0
       -1.83786             0          0           0                  0          0               0
       -1.83656             0          0           0                  0          0               0
       -1.83526             0          0           0                  0          0               0
       -1.83396             0          0           0                  0          0               0
       -1.83266             0          0           0                  0          0               0
       -1.83136             0          0           0                  0          0               0
       -1.83006             0          0           0                  0          0               0
       -1.82876             0          0           0                  0          0               0
       -1.82746             0          0           0                  0          0               0
       -1.82615             0          0           0                  0          0               0
       -1.82485             0          0           0                  0          0               0
       -1.82355             0          0           0                  0          0               0
       -1.82225             0          0           0                  0          0               0
       -1.82095             0          0           0                  0          0               0
       -1.81965             0          0           0                  0          0               0
       -1.81835             0          0           0                  0          0               0
       -1.81705             0          0           0                  0          0               0
       -1.81575             0          0           0                  0          0               0
       -1.81444             0          0           0                  0          0               0
       -1.81314             0          0           0                  0          0               0
       -1.81184             0          0           0                  0          0               0
       -1.81054             0          0           0                  0          0               0
       -1.80924             0          0           0                  0          0               0
       -1.80794             0          0           0                  0          0               0
       -1.80664             0          0           0                  0          0               0
       -1.80534             0          0           0                  0          0               0
       -1.80404             0          0           0                  0          0               0
       -1.80274             0          0           0                  0          0               0
       -1.80143             0          0           0                  0          0               0
       -1.80013             0          0           0                  0          0               0
       -1.79883             0          0           0                  0          0               0
       -1.79753             0          0           0                  0          0               0
       -1.79623             0          0           0                  0          0               0
       -1.79493             0          0           0                  0          0               0
       -1.79363             0          0           0                  0          0               0
       -1.79233             0          0           0                  0          0               0
       -1.79103             0          0           0                  0          0               0
       -1.78973             0          0           0                  0          0               0
       -1.78842             0          0           0                  0          0               0
       -1.78712    3.3066e-08          0           0                  0          0               0
       -1.78582   1.23952e-07          0           0                  0          0               0
       -1.78452   2.23665e-07          0           0                  0          0               0
       -1.78322   3.32443e-07          0           0                  0          0               0
       -1.78192    4.5052e-07          0           0                  0          0               0
       -1.78062   5.78127e-07          0           0                  0          0               0
       -1.77932   7.15492e-07          0           0                  0          0               0
       -1.77802   8.62839e-07          0           0                  0          0               0
       -1.77671   1.02039e-06          0           0                  0          0               0
       -1.77541   1.18836e-06          0           0                  0          0               0
       -1.77411   1.36697e-06          0           0                  0          0               0
       -1.77281   1.55642e-06          0           0                  0          0               0
       -1.77151   1.75693e-06          0           0                  0          0               0
       -1.77021   1.96871e-06          0           0                  0          0               0
       -1.76891   2.19194e-06          0           0                  0          0               0
       -1.76761   2.42684e-06          0           0                  0          0               0
       -1.76631    2.6736e-06          0           0                  0          0               0
       -1.76501   2.93241e-06          0           0                  0          0               0
        -1.7637   3.20347e-06          0           0                  0          0               0
        -1.7624   3.48695e-06          0           0                  0          0               0
        -1.7611   3.78305e-06          0           0                  0          0               0
        -1.7598   4.09194e-06          0           0                  0          0               0
        -1.7585   4.41382e-06          0           0                  0          0               0
        -1.7572   4.74884e-06          0           0                  0          0               0
        -1.7559   5.09719e-06          0           0                  0          0               0
        -1.7546   5.45908e-06          0           0                  0          0               0
        -1.7533   5.83475e-06          0           0                  0          0               0
         -1.752    6.2244e-06          0           0                  0          0               0
       -1.75069   6.62828e-06          0           0                  0          0               0
       -1.74939   7.04659e-06          0           0                  0          0               0
       -1.74809   7.47954e-06          0           0                  0          0               0
       -1.74679   7.92735e-06          0           0                  0          0               0
       -1.74549   8.39023e-06          0           0                  0          0               0
       -1.74419   8.86837e-06          0           0                  0          0               0
       -1.74289   9.36197e-06          0           0                  0          0               0
       -1.74159   9.87125e-06          0           0                  0          0               0
       -1.74029   1.03964e-05          0           0                  0          0               0
       -1.73899   1.09376e-05          0           0                  0          0               0
       -1.73768    1.1495e-05          0           0                  0          0               0
       -1.73638   1.20688e-05          0           0                  0          0               0
       -1.73508   1.26593e-05          0           0                  0          0               0
       -1.73378   1.32665e-05          0           0                  0          0               0
       -1.73248   1.38907e-05          0           0                  0          0               0
       -1.73118    1.4532e-05          0           0                  0          0               0
       -1.72988   1.51906e-05          0           0                  0          0               0
       -1.72858   1.58666e-05          0           0                  0          0               0
       -1.72728   1.65603e-05          0           0                  0          0               0
       -1.72597   1.72718e-05          0           0                  0          0               0
       -1.72467   1.80012e-05          0           0                  0          0               0
       -1.72337   1.87487e-05          0           0                  0          0               0
       -1.72207   1.95144e-05          0           0                  0          0               0
       -1.72077   2.02986e-05          0           0                  0          0               0
       -1.71947   2.11013e-05          0           0                  0          0               0
       -1.71817   2.19227e-05          0           0                  0          0               0
       -1.71687   2.27628e-05          0           0                  0          0               0
       -1.71557    2.3622e-05          0           0                  0          0               0
       -1.71427   2.45003e-05          0           0                  0          0               0
       -1.71296   2.53977e-05          0           0                  0          0               0
       -1.71166   2.63146e-05          0           0                  0          0               0
       -1.71036   2.72509e-05          0           0                  0          0               0
       -1.70906   2.82068e-05          0           0                  0          0               0
       -1.70776   2.91824e-05          0           0                  0          0               0
       -1.70646   3.01779e-05          0           0                  0          0               0
       -1.70516   3.11934e-05          0           0                  0          0               0
       -1.70386   3.22289e-05          0           0                  0          0               0
       -1.70256   3.32846e-05          0           0                  0          0               0
       -1.70126   3.43606e-05          0           0                  0          0               0
       -1.69995    3.5457e-05          0           0                  0          0               0
       -1.69865    3.6574e-05          0           0                  0          0               0
       -1.69735   3.77143e-05          0           0                  0          0               0
       -1.69605   3.88863e-05          0           0                  0          0               0
       -1.69475   4.00988e-05          0           0                  0          0               0
       -1.69345   4.13606e-05          0           0                  0          0               0
       -1.69215   4.26802e-05          0           0                  0          0               0
       -1.69085   4.40661e-05          0           0                  0          0               0
       -1.68955   4.55267e-05          0           0                  0          0               0
       -1.68824   4.70704e-05          0           0                  0          0               0
       -1.68694   4.87053e-05          0           0                  0          0               0
       -1.68564   5.04394e-05          0           0                  0          0               0
       -1.68434   5.22808e-05          0           0                  0          0               0
       -1.68304   5.42374e-05          0           0                  0          0               0
       -1.68174   5.63169e-05          0           0                  0          0               0
       -1.68044   5.85271e-05          0           0                  0          0               0
       -1.67914   6.08755e-05          0           0                  0          0               0
       -1.67784   6.33695e-05          0           0                  0          0               0
       -1.67654   6.60166e-05          0           0                  0          0               0
       -1.67523   6.88241e-05          0           0                  0          0               0
       -1.67393   7.17992e-05          0           0                  0          0               0
       -1.67263    7.4949e-05          0           0                  0          0               0
       -1.67133   7.82804e-05          0           0                  0          0               0
       -1.67003   8.18004e-05          0           0                  0          0               0
       -1.66873   8.55159e-05          0           0                  0          0               0
       -1.66743   8.94335e-05          0           0                  0          0               0
       -1.66613   9.35599e-05          0           0                  0          0               0
       -1.66483   9.79016e-05          0           0                  0          0               0
       -1.66353   0.000102465          0           0                  0          0               0
       -1.66222   0.000107257          0           0                  0          0               0
       -1.66092   0.000112283          0           0                  0          0               0
       -1.65962   0.000117549          0           0                  0          0               0
       -1.65832   0.000123063          0           0                  0          0               0
       -1.65702   0.000128829          0           0                  0          0               0
       -1.65572   0.000134854          0           0                  0          0               0
       -1.65442   0.000141143          0           0                  0          0               0
       -1.65312   0.000147703          0           0                  0          0               0
       -1.65182   0.000154539          0           0                  0          0               0
       -1.65051   0.000161656          0           0                  0          0               0
       -1.64921    0.00016906          0           0                  0          0               0
       -1.64791   0.000176757          0           0                  0          0               0
       -1.64661   0.000184752          0           0                  0          0               0
       -1.64531   0.000193056          0           0                  0          0               0
       -1.64401   0.000201678          0           0                  0          0               0
       -1.64271    0.00021063          0           0                  0          0               0
       -1.64141   0.000219921          0           0                  0          0               0
       -1.64011   0.000229562          0           0                  0          0               0
       -1.63881   0.000239563          0           0                  0          0               0
        -1.6375   0.000249933          0           0                  0          0               0
        -1.6362   0.000260683          0           0                  0          0               0
        -1.6349   0.000271822          0           0                  0          0               0
        -1.6336   0.000283359          0           0                  0          0               0
        -1.6323   0.000295304          0           0                  0          0               0
         -1.631   0.000307666          0           0                  0          0               0
        -1.6297   0.000320455          0           0                  0          0               0
        -1.6284   0.000333678          0           0                  0          0               0
        -1.6271   0.000347345          0           0                  0          0               0
        -1.6258   0.000361465          0           0                  0          0               0
       -1.62449   0.000376046          0           0                  0          0               0
       -1.62319   0.000391097          0           0                  0          0               0
       -1.62189   0.000406625          0           0                  0          0               0
       -1.62059    0.00042264          0           0                  0          0               0
       -1.61929   0.000439149          0           0                  0          0               0
       -1.61799   0.000456159          0           0                  0          0               0
       -1.61669   0.000473679          0           0                  0          0               0
       -1.61539   0.000491717          0           0                  0          0               0
       -1.61409    0.00051028          0           0                  0          0               0
       -1.61279   0.000529375          0           0                  0          0               0
       -1.61148    0.00054901          0           0                  0          0               0
       -1.61018   0.000569192          0           0                  0          0               0
       -1.60888   0.000589929          0           0                  0          0               0
       -1.60758   0.000611226          0           0                  0          0               0
       -1.60628   0.000633091          0           0                  0          0               0
       -1.60498    0.00065553          0           0                  0          0               0
       -1.60368   0.000678551          0           0                  0          0               0
       -1.60238    0.00070216          0           0                  0          0               0
       -1.60108   0.000726364          0           0                  0          0               0
       -1.59977   0.000751184          0           0                  0          0               0
       -1.59847   0.000776645          0           0                  0          0               0
       -1.59717   0.000802773          0           0                  0          0               0
       -1.59587   0.000829593          0           0                  0          0               0
       -1.59457   0.000857131          0           0                  0          0               0
       -1.59327    0.00088541          0           0                  0          0               0
       -1.59197   0.000914455          0           0                  0          0               0
       -1.59067   0.000944289          0           0                  0          0               0
       -1.58937   0.000974937          0           0                  0          0               0
       -1.58807    0.00100642          0           0                  0          0               0
       -1.58676    0.00103877          0           0                  0          0               0
       -1.58546    0.00107199          0           0                  0          0               0
       -1.58416    0.00110612          0           0                  0          0               0
       -1.58286    0.00114118          0           0                  0          0               0
       -1.58156    0.00117718          0           0                  0          0               0
       -1.58026    0.00121415          0           0                  0          0               0
       -1.57896    0.00125212          0           0                  0          0               0
       -1.57766    0.00129109          0           0                  0          0               0
       -1.57636     0.0013311          0           0                  0          0               0
       -1.57506    0.00137215          0           0                  0          0               0
       -1.57375    0.00141428          0           0                  0          0               0
       -1.57245     0.0014575          0           0                  0          0               0
       -1.57115    0.00150183          0           0                  0          0               0
       -1.56985    0.00154728          0           0                  0          0               0
       -1.56855    0.00159389          0           0                  0          0               0
       -1.56725    0.00164166          0           0                  0          0               0
       -1.56595    0.00169061          0           0                  0          0               0
       -1.56465    0.00174076          0           0                  0          0               0
       -1.56335    0.00179214          0           0                  0          0               0
       -1.56204    0.00184474          0           0                  0          0               0
       -1.56074    0.00189861          0           0                  0          0               0
       -1.55944    0.00195374          0           0                  0          0               0
       -1.55814    0.00201018          0           0                  0          0               0
       -1.55684    0.00206797          0           0                  0          0               0
       -1.55554    0.00212714          0           0                  0          0               0
       -1.55424    0.00218773          0           0                  0          0               0
       -1.55294    0.00224978          0           0                  0          0               0
       -1.55164    0.00231332          0           0                  0          0               0
       -1.55034    0.00237838          0           0                  0          0               0
       -1.54903    0.00244502          0           0                  0          0               0
       -1.54773    0.00251325          0           0                  0          0               0
       -1.54643    0.00258311          0           0                  0          0               0
       -1.54513    0.00265464          0           0                  0          0               0
       -1.54383    0.00272786          0           0                  0          0               0
       -1.54253    0.00280282          0           0                  0          0               0
       -1.54123    0.00287954          0           0                  0          0               0
       -1.53993    0.00295806          0           0                  0          0               0
       -1.53863     0.0030384          0           0                  0          0               0
       -1.53733     0.0031206          0           0                  0          0               0
       -1.53602    0.00320469          0           0                  0          0               0
       -1.53472     0.0032907          0           0                  0          0               0
       -1.53342    0.00337865          0           0                  0          0               0
       -1.53212    0.00346857          0           0                  0          0               0
       -1.53082     0.0035605          0           0                  0          0               0
       -1.52952    0.00365446          0           0                  0          0               0
       -1.52822    0.00375048          0           0                  0          0               0
       -1.52692    0.00384858          0           0                  0          0               0
       -1.52562     0.0039488          0           0                  0          0               0
       -1.52432    0.00405115          0           0                  0          0               0
       -1.52301    0.00415567          0           0                  0          0               0
       -1.52171    0.00426238          0           0                  0          0               0
       -1.52041    0.00437133          0           0                  0          0               0
       -1.51911    0.00448258          0           0                  0          0               0
       -1.51781    0.00459618          0           0                  0          0               0
       -1.51651    0.00471218          0           0                  0          0               0
       -1.51521    0.00483064          0           0                  0          0               0
       -1.51391    0.00495161          0           0                  0          0               0
       -1.51261    0.00507513          0           0                  0          0               0
        -1.5113    0.00520127          0           0                  0          0               0
          -1.51    0.00533006          0           0                  0          0               0
        -1.5087    0.00546156          0           0                  0          0               0
        -1.5074    0.00559581          0           0                  0          0               0
        -1.5061    0.00573287          0           0                  0          0               0
        -1.5048    0.00587278          0           0                  0          0               0
        -1.5035    0.00601558          0           0                  0          0               0
        -1.5022    0.00616133          0           0                  0          0               0
        -1.5009    0.00631005          0           0                  0          0               0
        -1.4996    0.00646181          0           0                  0          0               0
       -1.49829    0.00661663          0           0                  0          0               0
       -1.49699    0.00677457          0           0                  0          0               0
       -1.49569    0.00693567          0           0                  0          0               0
       -1.49439    0.00709996          0           0                  0          0               0
       -1.49309    0.00726749          0           0                  0          0               0
       -1.49179    0.00743829          0           0                  0          0               0
       -1.49049    0.00761241          0           0                  0          0               0
       -1.48919    0.00778988          0           0                  0          0               0
       -1.48789    0.00797074          0           0                  0          0               0
       -1.48659    0.00815503          0           0                  0          0               0
       -1.48528     0.0083428          0           0                  0          0               0
       -1.48398     0.0085341          0           0                  0          0               0
       -1.48268    0.00872897          0           0                  0          0               0
       -1.48138    0.00892747          0           0                  0          0               0
       -1.48008    0.00912963          0           0                  0          0               0
       -1.47878     0.0093355          0           0                  0          0               0
