# Electron neutrino-oxygen scattering cross section (10^-38 cm^2/GeV) #
# log(energy in GeV)       nu_e       nu_mu       nu_tau       nu_e_bar       nu_mu_bar       nu_tau_bar #

       -2.04082             0          0           0                  0          0               0
       -2.03952             0          0           0                  0          0               0
       -2.03822             0          0           0                  0          0               0
       -2.03692             0          0           0                  0          0               0
       -2.03562             0          0           0                  0          0               0
       -2.03432             0          0           0                  0          0               0
       -2.03302             0          0           0                  0          0               0
       -2.03172             0          0           0                  0          0               0
       -2.03042             0          0           0                  0          0               0
       -2.02911             0          0           0                  0          0               0
       -2.02781             0          0           0                  0          0               0
       -2.02651             0          0           0                  0          0               0
       -2.02521             0          0           0                  0          0               0
       -2.02391             0          0           0                  0          0               0
       -2.02261             0          0           0                  0          0               0
       -2.02131             0          0           0                  0          0               0
       -2.02001             0          0           0                  0          0               0
       -2.01871             0          0           0                  0          0               0
       -2.01741             0          0           0                  0          0               0
        -2.0161             0          0           0                  0          0               0
        -2.0148             0          0           0                  0          0               0
        -2.0135             0          0           0                  0          0               0
        -2.0122             0          0           0                  0          0               0
        -2.0109             0          0           0                  0          0               0
        -2.0096             0          0           0                  0          0               0
        -2.0083             0          0           0                  0          0               0
         -2.007             0          0           0                  0          0               0
        -2.0057             0          0           0                  0          0               0
        -2.0044             0          0           0                  0          0               0
       -2.00309             0          0           0                  0          0               0
       -2.00179             0          0           0                  0          0               0
       -2.00049             0          0           0                  0          0               0
       -1.99919             0          0           0                  0          0               0
       -1.99789             0          0           0                  0          0               0
       -1.99659             0          0           0                  0          0               0
       -1.99529             0          0           0                  0          0               0
       -1.99399             0          0           0                  0          0               0
       -1.99269             0          0           0                  0          0               0
       -1.99138             0          0           0                  0          0               0
       -1.99008             0          0           0                  0          0               0
       -1.98878             0          0           0                  0          0               0
       -1.98748             0          0           0                  0          0               0
       -1.98618             0          0           0                  0          0               0
       -1.98488             0          0           0                  0          0               0
       -1.98358             0          0           0                  0          0               0
       -1.98228             0          0           0                  0          0               0
       -1.98098             0          0           0                  0          0               0
       -1.97968             0          0           0                  0          0               0
       -1.97837             0          0           0                  0          0               0
       -1.97707             0          0           0                  0          0               0
       -1.97577             0          0           0                  0          0               0
       -1.97447             0          0           0                  0          0               0
       -1.97317             0          0           0                  0          0               0
       -1.97187             0          0           0                  0          0               0
       -1.97057             0          0           0                  0          0               0
       -1.96927             0          0           0                  0          0               0
       -1.96797             0          0           0                  0          0               0
       -1.96667             0          0           0                  0          0               0
       -1.96536             0          0           0                  0          0               0
       -1.96406             0          0           0                  0          0               0
       -1.96276             0          0           0                  0          0               0
       -1.96146             0          0           0                  0          0               0
       -1.96016             0          0           0                  0          0               0
       -1.95886             0          0           0                  0          0               0
       -1.95756             0          0           0                  0          0               0
       -1.95626             0          0           0                  0          0               0
       -1.95496             0          0           0                  0          0               0
       -1.95365             0          0           0                  0          0               0
       -1.95235             0          0           0                  0          0               0
       -1.95105             0          0           0                  0          0               0
       -1.94975             0          0           0                  0          0               0
       -1.94845             0          0           0                  0          0               0
       -1.94715             0          0           0                  0          0               0
       -1.94585             0          0           0                  0          0               0
       -1.94455             0          0           0                  0          0               0
       -1.94325             0          0           0                  0          0               0
       -1.94195             0          0           0                  0          0               0
       -1.94064             0          0           0                  0          0               0
       -1.93934             0          0           0                  0          0               0
       -1.93804             0          0           0                  0          0               0
       -1.93674             0          0           0                  0          0               0
       -1.93544             0          0           0                  0          0               0
       -1.93414             0          0           0                  0          0               0
       -1.93284             0          0           0                  0          0               0
       -1.93154             0          0           0                  0          0               0
       -1.93024             0          0           0                  0          0               0
       -1.92894             0          0           0                  0          0               0
       -1.92763             0          0           0                  0          0               0
       -1.92633             0          0           0                  0          0               0
       -1.92503             0          0           0                  0          0               0
       -1.92373             0          0           0                  0          0               0
       -1.92243             0          0           0                  0          0               0
       -1.92113             0          0           0                  0          0               0
       -1.91983             0          0           0                  0          0               0
       -1.91853             0          0           0                  0          0               0
       -1.91723             0          0           0                  0          0               0
       -1.91593             0          0           0                  0          0               0
       -1.91462             0          0           0                  0          0               0
       -1.91332             0          0           0                  0          0               0
       -1.91202             0          0           0                  0          0               0
       -1.91072             0          0           0                  0          0               0
       -1.90942             0          0           0                  0          0               0
       -1.90812             0          0           0                  0          0               0
       -1.90682             0          0           0                  0          0               0
       -1.90552             0          0           0                  0          0               0
       -1.90422             0          0           0                  0          0               0
       -1.90291             0          0           0                  0          0               0
       -1.90161             0          0           0                  0          0               0
       -1.90031             0          0           0                  0          0               0
       -1.89901             0          0           0                  0          0               0
       -1.89771             0          0           0                  0          0               0
       -1.89641             0          0           0                  0          0               0
       -1.89511             0          0           0                  0          0               0
       -1.89381             0          0           0                  0          0               0
       -1.89251             0          0           0                  0          0               0
       -1.89121             0          0           0                  0          0               0
        -1.8899             0          0           0                  0          0               0
        -1.8886             0          0           0                  0          0               0
        -1.8873             0          0           0                  0          0               0
         -1.886             0          0           0                  0          0               0
        -1.8847             0          0           0                  0          0               0
        -1.8834             0          0           0                  0          0               0
        -1.8821             0          0           0                  0          0               0
        -1.8808             0          0           0                  0          0               0
        -1.8795             0          0           0                  0          0               0
        -1.8782             0          0           0                  0          0               0
       -1.87689             0          0           0                  0          0               0
       -1.87559             0          0           0                  0          0               0
       -1.87429             0          0           0                  0          0               0
       -1.87299             0          0           0                  0          0               0
       -1.87169             0          0           0                  0          0               0
       -1.87039             0          0           0                  0          0               0
       -1.86909             0          0           0                  0          0               0
       -1.86779             0          0           0                  0          0               0
       -1.86649             0          0           0                  0          0               0
       -1.86518             0          0           0                  0          0               0
       -1.86388             0          0           0                  0          0               0
       -1.86258             0          0           0                  0          0               0
       -1.86128             0          0           0                  0          0               0
       -1.85998             0          0           0                  0          0               0
       -1.85868             0          0           0                  0          0               0
       -1.85738             0          0           0                  0          0               0
       -1.85608             0          0           0                  0          0               0
       -1.85478             0          0           0                  0          0               0
       -1.85348             0          0           0                  0          0               0
       -1.85217             0          0           0                  0          0               0
       -1.85087             0          0           0                  0          0               0
       -1.84957             0          0           0                  0          0               0
       -1.84827             0          0           0                  0          0               0
       -1.84697             0          0           0                  0          0               0
       -1.84567             0          0           0                  0          0               0
       -1.84437             0          0           0                  0          0               0
       -1.84307             0          0           0                  0          0               0
       -1.84177             0          0           0                  0          0               0
       -1.84047             0          0           0                  0          0               0
       -1.83916             0          0           0                  0          0               0
       -1.83786             0          0           0                  0          0               0
       -1.83656             0          0           0                  0          0               0
       -1.83526             0          0           0                  0          0               0
       -1.83396             0          0           0                  0          0               0
       -1.83266             0          0           0                  0          0               0
       -1.83136             0          0           0                  0          0               0
       -1.83006             0          0           0                  0          0               0
       -1.82876             0          0           0                  0          0               0
       -1.82746             0          0           0                  0          0               0
       -1.82615             0          0           0                  0          0               0
       -1.82485             0          0           0                  0          0               0
       -1.82355             0          0           0                  0          0               0
       -1.82225             0          0           0                  0          0               0
       -1.82095             0          0           0                  0          0               0
       -1.81965             0          0           0                  0          0               0
       -1.81835             0          0           0                  0          0               0
       -1.81705             0          0           0                  0          0               0
       -1.81575             0          0           0                  0          0               0
       -1.81444             0          0           0                  0          0               0
       -1.81314             0          0           0                  0          0               0
       -1.81184             0          0           0                  0          0               0
       -1.81054             0          0           0                  0          0               0
       -1.80924             0          0           0                  0          0               0
       -1.80794             0          0           0                  0          0               0
       -1.80664             0          0           0                  0          0               0
       -1.80534             0          0           0                  0          0               0
       -1.80404             0          0           0                  0          0               0
       -1.80274             0          0           0                  0          0               0
       -1.80143             0          0           0                  0          0               0
       -1.80013             0          0           0                  0          0               0
       -1.79883             0          0           0                  0          0               0
       -1.79753             0          0           0                  0          0               0
       -1.79623             0          0           0                  0          0               0
       -1.79493             0          0           0                  0          0               0
       -1.79363             0          0           0                  0          0               0
       -1.79233             0          0           0                  0          0               0
       -1.79103             0          0           0                  0          0               0
       -1.78973             0          0           0                  0          0               0
       -1.78842             0          0           0                  0          0               0
       -1.78712             0          0           0                  0          0               0
       -1.78582             0          0           0                  0          0               0
       -1.78452             0          0           0                  0          0               0
       -1.78322             0          0           0                  0          0               0
       -1.78192             0          0           0                  0          0               0
       -1.78062             0          0           0                  0          0               0
       -1.77932             0          0           0                  0          0               0
       -1.77802             0          0           0                  0          0               0
       -1.77671             0          0           0                  0          0               0
       -1.77541             0          0           0                  0          0               0
       -1.77411             0          0           0                  0          0               0
       -1.77281             0          0           0                  0          0               0
       -1.77151             0          0           0                  0          0               0
       -1.77021             0          0           0                  0          0               0
       -1.76891             0          0           0                  0          0               0
       -1.76761             0          0           0                  0          0               0
       -1.76631             0          0           0                  0          0               0
       -1.76501             0          0           0                  0          0               0
        -1.7637             0          0           0                  0          0               0
        -1.7624             0          0           0                  0          0               0
        -1.7611             0          0           0                  0          0               0
        -1.7598             0          0           0                  0          0               0
        -1.7585             0          0           0                  0          0               0
        -1.7572             0          0           0                  0          0               0
        -1.7559             0          0           0                  0          0               0
        -1.7546             0          0           0                  0          0               0
        -1.7533             0          0           0                  0          0               0
         -1.752             0          0           0                  0          0               0
       -1.75069             0          0           0                  0          0               0
       -1.74939             0          0           0                  0          0               0
       -1.74809             0          0           0                  0          0               0
       -1.74679             0          0           0                  0          0               0
       -1.74549             0          0           0                  0          0               0
       -1.74419             0          0           0                  0          0               0
       -1.74289             0          0           0                  0          0               0
       -1.74159             0          0           0                  0          0               0
       -1.74029             0          0           0                  0          0               0
       -1.73899             0          0           0                  0          0               0
       -1.73768             0          0           0                  0          0               0
       -1.73638             0          0           0                  0          0               0
       -1.73508             0          0           0                  0          0               0
       -1.73378             0          0           0                  0          0               0
       -1.73248             0          0           0                  0          0               0
       -1.73118             0          0           0                  0          0               0
       -1.72988             0          0           0                  0          0               0
       -1.72858             0          0           0                  0          0               0
       -1.72728             0          0           0                  0          0               0
       -1.72597             0          0           0                  0          0               0
       -1.72467             0          0           0                  0          0               0
       -1.72337             0          0           0                  0          0               0
       -1.72207             0          0           0                  0          0               0
       -1.72077             0          0           0                  0          0               0
       -1.71947   9.07402e-05          0           0                  0          0               0
       -1.71817   0.000182203          0           0                  0          0               0
       -1.71687    0.00027254          0           0                  0          0               0
       -1.71557   0.000361798          0           0                  0          0               0
       -1.71427   0.000450022          0           0                  0          0               0
       -1.71296   0.000537258          0           0                  0          0               0
       -1.71166   0.000623553          0           0                  0          0               0
       -1.71036   0.000708949          0           0                  0          0               0
       -1.70906   0.000793492          0           0                  0          0               0
       -1.70776   0.000877226          0           0                  0          0               0
       -1.70646   0.000960192          0           0                  0          0               0
       -1.70516    0.00104244          0           0                  0          0               0
       -1.70386      0.001124          0           0                  0          0               0
       -1.70256    0.00120492          0           0                  0          0               0
       -1.70126    0.00128524          0           0                  0          0               0
       -1.69995    0.00136501          0           0                  0          0               0
       -1.69865    0.00144426          0           0                  0          0               0
       -1.69735    0.00152303          0           0                  0          0               0
       -1.69605    0.00160136          0           0                  0          0               0
       -1.69475     0.0016793          0           0                  0          0               0
       -1.69345    0.00175687          0           0                  0          0               0
       -1.69215    0.00183413          0           0                  0          0               0
       -1.69085     0.0019111          0           0                  0          0               0
       -1.68955    0.00198782          0           0                  0          0               0
       -1.68824    0.00206433          0           0                  0          0               0
       -1.68694    0.00214067          0           0                  0          0               0
       -1.68564    0.00221686          0           0                  0          0               0
       -1.68434    0.00229296          0           0                  0          0               0
       -1.68304    0.00236899          0           0                  0          0               0
       -1.68174    0.00244499          0           0                  0          0               0
       -1.68044    0.00252098          0           0                  0          0               0
       -1.67914    0.00259702          0           0                  0          0               0
       -1.67784    0.00267312          0           0                  0          0               0
       -1.67654    0.00274932          0           0                  0          0               0
       -1.67523    0.00282566          0           0                  0          0               0
       -1.67393    0.00290216          0           0                  0          0               0
       -1.67263    0.00297886          0           0                  0          0               0
       -1.67133    0.00305579          0           0                  0          0               0
       -1.67003    0.00313298          0           0                  0          0               0
       -1.66873    0.00321046          0           0                  0          0               0
       -1.66743    0.00328827          0           0                  0          0               0
       -1.66613    0.00336642          0           0                  0          0               0
       -1.66483    0.00344496          0           0                  0          0               0
       -1.66353     0.0035239          0           0                  0          0               0
       -1.66222    0.00360328          0           0                  0          0               0
       -1.66092    0.00368313          0           0                  0          0               0
       -1.65962    0.00376347          0           0                  0          0               0
       -1.65832    0.00384434          0           0                  0          0               0
       -1.65702    0.00392575          0           0                  0          0               0
       -1.65572    0.00400774          0           0                  0          0               0
       -1.65442    0.00409034          0           0                  0          0               0
       -1.65312    0.00417356          0           0                  0          0               0
       -1.65182    0.00425743          0           0                  0          0               0
       -1.65051    0.00434199          0           0                  0          0               0
       -1.64921    0.00442725          0           0                  0          0               0
       -1.64791    0.00451324          0           0                  0          0               0
       -1.64661    0.00459998          0           0                  0          0               0
       -1.64531    0.00468751          0           0                  0          0               0
       -1.64401    0.00477583          0           0                  0          0               0
       -1.64271    0.00486498          0           0                  0          0               0
       -1.64141    0.00495498          0           0                  0          0               0
       -1.64011    0.00504584          0           0                  0          0               0
       -1.63881     0.0051376          0           0                  0          0               0
        -1.6375    0.00523028          0           0                  0          0               0
        -1.6362    0.00532389          0           0                  0          0               0
        -1.6349    0.00541847          0           0                  0          0               0
        -1.6336    0.00551402          0           0                  0          0               0
        -1.6323    0.00561057          0           0                  0          0               0
         -1.631    0.00570814          0           0                  0          0               0
        -1.6297    0.00580675          0           0                  0          0               0
        -1.6284    0.00590643          0           0                  0          0               0
        -1.6271    0.00600718          0           0                  0          0               0
        -1.6258    0.00610903          0           0                  0          0               0
       -1.62449    0.00621201          0           0                  0          0               0
       -1.62319    0.00631611          0           0                  0          0               0
       -1.62189    0.00642138          0           0                  0          0               0
       -1.62059    0.00652782          0           0                  0          0               0
       -1.61929    0.00663545          0           0                  0          0               0
       -1.61799    0.00674429          0           0                  0          0               0
       -1.61669    0.00685435          0           0                  0          0               0
       -1.61539    0.00696566          0           0                  0          0               0
       -1.61409    0.00707822          0           0                  0          0               0
       -1.61279    0.00719207          0           0                  0          0               0
       -1.61148     0.0073072          0           0                  0          0               0
       -1.61018    0.00742364          0           0                  0          0               0
       -1.60888    0.00754141          0           0                  0          0               0
       -1.60758    0.00766051          0           0                  0          0               0
       -1.60628    0.00778097          0           0                  0          0               0
       -1.60498     0.0079028          0           0                  0          0               0
       -1.60368    0.00802601          0           0                  0          0               0
       -1.60238    0.00815061          0           0                  0          0               0
       -1.60108    0.00827663          0           0                  0          0               0
       -1.59977    0.00840407          0           0                  0          0               0
       -1.59847    0.00853295          0           0                  0          0               0
       -1.59717    0.00866329          0           0                  0          0               0
       -1.59587    0.00879508          0           0                  0          0               0
       -1.59457    0.00892835          0           0                  0          0               0
       -1.59327    0.00906312          0           0                  0          0               0
       -1.59197    0.00919938          0           0                  0          0               0
       -1.59067    0.00933716          0           0                  0          0               0
       -1.58937    0.00947646          0           0                  0          0               0
       -1.58807     0.0096173          0           0                  0          0               0
       -1.58676    0.00975969          0           0                  0          0               0
       -1.58546    0.00990364          0           0                  0          0               0
       -1.58416     0.0100492          0           0                  0          0               0
       -1.58286     0.0101963          0           0                  0          0               0
       -1.58156     0.0103449          0           0                  0          0               0
       -1.58026     0.0104952          0           0                  0          0               0
       -1.57896     0.0106471          0           0                  0          0               0
       -1.57766     0.0108007          0           0                  0          0               0
       -1.57636     0.0109558          0           0                  0          0               0
       -1.57506     0.0111126          0           0                  0          0               0
       -1.57375      0.011271          0           0                  0          0               0
       -1.57245     0.0114311          0           0                  0          0               0
       -1.57115     0.0115929          0           0                  0          0               0
       -1.56985     0.0117563          0           0                  0          0               0
       -1.56855     0.0119214          0           0                  0          0               0
       -1.56725     0.0120882          0           0                  0          0               0
       -1.56595     0.0122568          0           0                  0          0               0
       -1.56465      0.012427          0           0                  0          0               0
       -1.56335     0.0125989          0           0                  0          0               0
       -1.56204     0.0127725          0           0                  0          0               0
       -1.56074     0.0129479          0           0                  0          0               0
       -1.55944      0.013125          0           0                  0          0               0
       -1.55814     0.0133038          0           0                  0          0               0
       -1.55684     0.0134844          0           0                  0          0               0
       -1.55554     0.0136668          0           0                  0          0               0
       -1.55424     0.0138509          0           0                  0          0               0
       -1.55294     0.0140368          0           0                  0          0               0
       -1.55164     0.0142244          0           0                  0          0               0
       -1.55034     0.0144138          0           0                  0          0               0
       -1.54903      0.014605          0           0                  0          0               0
       -1.54773      0.014798          0           0                  0          0               0
       -1.54643     0.0149928          0           0                  0          0               0
       -1.54513     0.0151893          0           0                  0          0               0
       -1.54383     0.0153877          0           0                  0          0               0
       -1.54253     0.0155879          0           0                  0          0               0
       -1.54123     0.0157899          0           0                  0          0               0
       -1.53993     0.0159937          0           0                  0          0               0
       -1.53863     0.0161993          0           0                  0          0               0
       -1.53733     0.0164067          0           0                  0          0               0
       -1.53602      0.016616          0           0                  0          0               0
       -1.53472      0.016827          0           0                  0          0               0
       -1.53342       0.01704          0           0                  0          0               0
       -1.53212     0.0172547          0           0                  0          0               0
       -1.53082     0.0174713          0           0                  0          0               0
       -1.52952     0.0176897          0           0                  0          0               0
       -1.52822       0.01791          0           0                  0          0               0
       -1.52692     0.0181321          0           0                  0          0               0
       -1.52562     0.0183561          0           0                  0          0               0
       -1.52432     0.0185819          0           0                  0          0               0
       -1.52301     0.0188095          0           0                  0          0               0
       -1.52171     0.0190391          0           0                  0          0               0
       -1.52041     0.0192705          0           0                  0          0               0
       -1.51911     0.0195039          0           0                  0          0               0
       -1.51781     0.0197393          0           0                  0          0               0
       -1.51651     0.0199768          0           0                  0          0               0
       -1.51521     0.0202165          0           0                  0          0               0
       -1.51391     0.0204583          0           0                  0          0               0
       -1.51261     0.0207024          0           0                  0          0               0
        -1.5113     0.0209488          0           0                  0          0               0
          -1.51     0.0211976          0           0                  0          0               0
        -1.5087     0.0214488          0           0                  0          0               0
        -1.5074     0.0217025          0           0                  0          0               0
        -1.5061     0.0219587          0           0                  0          0               0
        -1.5048     0.0222174          0           0                  0          0               0
        -1.5035     0.0224788          0           0                  0          0               0
        -1.5022     0.0227429          0           0                  0          0               0
        -1.5009     0.0230096          0           0                  0          0               0
        -1.4996     0.0232792          0           0                  0          0               0
       -1.49829     0.0235515          0           0                  0          0               0
       -1.49699     0.0238268          0           0                  0          0               0
       -1.49569     0.0241049          0           0                  0          0               0
       -1.49439      0.024386          0           0                  0          0               0
       -1.49309     0.0246701          0           0                  0          0               0
       -1.49179     0.0249572          0           0                  0          0               0
       -1.49049     0.0252474          0           0                  0          0               0
       -1.48919     0.0255407          0           0                  0          0               0
       -1.48789     0.0258372          0           0                  0          0               0
       -1.48659     0.0261369          0           0                  0          0               0
       -1.48528     0.0264399          0           0                  0          0               0
       -1.48398     0.0267461          0           0                  0          0               0
       -1.48268     0.0270557          0           0                  0          0               0
       -1.48138     0.0273686          0           0                  0          0               0
       -1.48008      0.027685          0           0                  0          0               0
       -1.47878     0.0280048          0           0                  0          0               0
       -1.47748      0.028328          0           0                  0          0               0
       -1.47618     0.0286548          0           0                  0          0               0
       -1.47488     0.0289851          0           0                  0          0               0
       -1.47357      0.029319          0           0                  0          0               0
       -1.47227     0.0296565          0           0                  0          0               0
       -1.47097     0.0299976          0           0                  0          0               0
       -1.46967     0.0303424          0           0                  0          0               0
       -1.46837     0.0306909          0           0                  0          0               0
       -1.46707     0.0310432          0           0                  0          0               0
       -1.46577     0.0313992          0           0                  0          0               0
       -1.46447     0.0317591          0           0                  0          0               0
       -1.46317     0.0321227          0           0                  0          0               0
       -1.46187     0.0324902          0           0                  0          0               0
       -1.46056     0.0328617          0           0                  0          0               0
       -1.45926      0.033237          0           0                  0          0               0
       -1.45796     0.0336162          0           0                  0          0               0
       -1.45666     0.0339994          0           0                  0          0               0
       -1.45536     0.0343867          0           0                  0          0               0
